## header:
##   title: U238(n,x) nuclear model parameters
##   source: TALYS-2.2
##   user: Arjan Koning
##   date: 2025-12-14
##   format: YANDF-0.4
## target:
##   Z: 92
##   A: 238
##   nuclide: U238  
## residual:
##   Z: 92
##   A: 239
##   nuclide: U239  
## parameters: 
##   level density
a                92 239  29.94213
aadjust          92 239   1.00000
gammald          92 239   0.07396
pair             92 239   0.77622
class2width      89 235   0.20000  1
Rtransmom        89 235   0.60000  1
Rclass2mom       89 235   1.00000  1
fisbar           89 235  11.74500  2
fishw            89 235   0.60000  2
fisbaradjust     89 235   1.00000  2
fishwadjust      89 235   1.00000  2
Rtransmom        89 235   1.00000  2
Rclass2mom       89 235   1.00000  2
## residual:
##   Z: 89
##   A: 231
##   nuclide: Ac231 
## parameters: 
##   level density
a                89 231  31.39107
aadjust          89 231   1.00000
gammald          89 231   0.07481
pair             89 231   0.78954
Pshift           89 231   0.00000   0
Pshiftadjust     89 231   0.00000   0
deltaW           89 231   4.06840   0
T                89 231   0.41050   0
E0               89 231  -1.03939   0
Exmatch          89 231   4.50960   0
Tadjust          89 231   1.00000   0
E0adjust         89 231   1.00000   0
Exmatchadjust    89 231   1.00000   0
Ntop             89 231  16   0
Nlow             89 231   7   0
s2adjust         89 231   1.00000   0
ctable           89 231   0.00000   0
ptable           89 231   0.00000   0
ctableadjust     89 231   0.00000   0
ptableadjust     89 231   0.00000   0
Ufermi           89 231  30.00000   0
cfermi           89 231   5.00000   0
Krotconstant     89 231   1.00000   0
Pshift           89 231   0.00000   1
Pshiftadjust     89 231   0.00000   1
deltaW           89 231   2.71227   1
T                89 231   0.34960   1
E0               89 231   0.00001   1
Exmatch          89 231   3.16344   1
Tadjust          89 231   1.00000   1
E0adjust         89 231   1.00000   1
Exmatchadjust    89 231   1.00000   1
Ntop             89 231   1   1
Nlow             89 231   0   1
s2adjust         89 231   1.00000   1
ctable           89 231   0.00000   1
ptable           89 231   0.00000   1
ctableadjust     89 231   0.00000   1
ptableadjust     89 231   0.00000   1
Ufermi           89 231  45.00000   1
cfermi           89 231   5.00000   1
Krotconstant     89 231   1.00000   1
Pshift           89 231   0.00000   2
Pshiftadjust     89 231   0.00000   2
deltaW           89 231   2.71227   2
T                89 231   0.35054   2
E0               89 231   0.00003   2
Exmatch          89 231   3.17872   2
Tadjust          89 231   1.00000   2
E0adjust         89 231   1.00000   2
Exmatchadjust    89 231   1.00000   2
Ntop             89 231   1   2
Nlow             89 231   0   2
s2adjust         89 231   1.00000   2
ctable           89 231   0.00000   2
ptable           89 231   0.00000   2
ctableadjust     89 231   0.00000   2
ptableadjust     89 231   0.00000   2
Ufermi           89 231  45.00000   2
cfermi           89 231   5.00000   2
Krotconstant     89 231   1.00000   2
g                89 231  15.40000
gp               89 231   5.93333
gn               89 231   9.46667
gnadjust         89 231   1.00000
gpadjust         89 231   1.00000
gadjust          89 231   1.00000
Risomer          89 231   1.00000
## parameters: 
##   photon strength function
gamgam           89 231   0.00000
gamgamadjust     89 231   1.00000
etable           89 231   0.00000 E1
ftable           89 231   1.00000 E1
wtable           89 231   1.04800 E1
etableadjust     89 231   0.00000 E1
ftableadjust     89 231   1.00000 E1
wtableadjust     89 231   1.00000 E1
upbendc          89 231 3.50000E-08 M1
upbende          89 231 8.00000E-01 M1
upbendf          89 231 6.00000E+00 M1
upbendcadjust    89 231 1.00000E+00 M1
upbendeadjust    89 231 1.00000E+00 M1
upbendfadjust    89 231 1.00000E+00 M1
sgr              89 231   2.798 M1
egr              89 231   7.267 M1
ggr              89 231   4.000 M1
sgradjust        89 231   1.000 M1
egradjust        89 231   1.000 M1
ggradjust        89 231   1.000 M1
etable           89 231   0.00000 E2
ftable           89 231   1.00000 E2
wtable           89 231   1.00000 E2
etableadjust     89 231   0.00000 E2
ftableadjust     89 231   1.00000 E2
wtableadjust     89 231   1.00000 E2
upbendc          89 231 0.00000E+00 M2
upbende          89 231 0.00000E+00 M2
upbendf          89 231 0.00000E+00 M2
upbendcadjust    89 231 1.00000E+00 M2
upbendeadjust    89 231 1.00000E+00 M2
upbendfadjust    89 231 1.00000E+00 M2
sgr              89 231   0.002 M2
egr              89 231   7.267 M2
ggr              89 231   4.000 M2
sgradjust        89 231   1.000 M2
egradjust        89 231   1.000 M2
ggradjust        89 231   1.000 M2
##
## parameters: 
##   fission
##
fisbar           89 231   5.53500  1
fishw            89 231   1.00000  1
fisbaradjust     89 231   1.00000  1
fishwadjust      89 231   1.00000  1
class2width      89 231   0.20000  1
Rtransmom        89 231   0.60000  1
Rclass2mom       89 231   1.00000  1
fisbar           89 231  11.20500  2
fishw            89 231   0.60000  2
fisbaradjust     89 231   1.00000  2
fishwadjust      89 231   1.00000  2
Rtransmom        89 231   1.00000  2
Rclass2mom       89 231   1.00000  2
## residual:
##   Z: 88
##   A: 230
##   nuclide: Ra230 
## parameters: 
##   level density
a                88 230  31.61876
aadjust          88 230   1.00000
gammald          88 230   0.07492
pair             88 230   1.58251
Pshift           88 230   0.00000   0
Pshiftadjust     88 230   0.00000   0
deltaW           88 230   4.16568   0
T                88 230   0.38118   0
E0               88 230   0.15128   0
Exmatch          88 230   4.74894   0
Tadjust          88 230   1.00000   0
E0adjust         88 230   1.00000   0
Exmatchadjust    88 230   1.00000   0
Ntop             88 230  16   0
Nlow             88 230   7   0
s2adjust         88 230   1.00000   0
ctable           88 230   0.00000   0
ptable           88 230   0.00000   0
ctableadjust     88 230   0.00000   0
ptableadjust     88 230   0.00000   0
Ufermi           88 230  30.00000   0
cfermi           88 230   5.00000   0
Krotconstant     88 230   1.00000   0
Pshift           88 230   0.00000   1
Pshiftadjust     88 230   0.00000   1
deltaW           88 230   2.77712   1
T                88 230   0.41720   1
E0               88 230   0.00003   1
Exmatch          88 230   5.15897   1
Tadjust          88 230   1.00000   1
E0adjust         88 230   1.00000   1
Exmatchadjust    88 230   1.00000   1
Ntop             88 230   1   1
Nlow             88 230   0   1
s2adjust         88 230   1.00000   1
ctable           88 230   0.00000   1
ptable           88 230   0.00000   1
ctableadjust     88 230   0.00000   1
ptableadjust     88 230   0.00000   1
Ufermi           88 230  45.00000   1
cfermi           88 230   5.00000   1
Krotconstant     88 230   1.00000   1
Pshift           88 230   0.00000   2
Pshiftadjust     88 230   0.00000   2
deltaW           88 230   2.77712   2
T                88 230   0.41805   2
E0               88 230   0.00001   2
Exmatch          88 230   5.17517   2
Tadjust          88 230   1.00000   2
E0adjust         88 230   1.00000   2
Exmatchadjust    88 230   1.00000   2
Ntop             88 230   1   2
Nlow             88 230   0   2
s2adjust         88 230   1.00000   2
ctable           88 230   0.00000   2
ptable           88 230   0.00000   2
ctableadjust     88 230   0.00000   2
ptableadjust     88 230   0.00000   2
Ufermi           88 230  45.00000   2
cfermi           88 230   5.00000   2
Krotconstant     88 230   1.00000   2
g                88 230  15.33333
gp               88 230   5.86667
gn               88 230   9.46667
gnadjust         88 230   1.00000
gpadjust         88 230   1.00000
gadjust          88 230   1.00000
Risomer          88 230   1.00000
## parameters: 
##   photon strength function
gamgam           88 230   0.00000
gamgamadjust     88 230   1.00000
etable           88 230   0.00000 E1
ftable           88 230   1.00000 E1
wtable           88 230   1.04800 E1
etableadjust     88 230   0.00000 E1
ftableadjust     88 230   1.00000 E1
wtableadjust     88 230   1.00000 E1
upbendc          88 230 3.50000E-08 M1
upbende          88 230 8.00000E-01 M1
upbendf          88 230 6.00000E+00 M1
upbendcadjust    88 230 1.00000E+00 M1
upbendeadjust    88 230 1.00000E+00 M1
upbendfadjust    88 230 1.00000E+00 M1
sgr              88 230   2.788 M1
egr              88 230   7.272 M1
ggr              88 230   4.000 M1
sgradjust        88 230   1.000 M1
egradjust        88 230   1.000 M1
ggradjust        88 230   1.000 M1
etable           88 230   0.00000 E2
ftable           88 230   1.00000 E2
wtable           88 230   1.00000 E2
etableadjust     88 230   0.00000 E2
ftableadjust     88 230   1.00000 E2
wtableadjust     88 230   1.00000 E2
upbendc          88 230 0.00000E+00 M2
upbende          88 230 0.00000E+00 M2
upbendf          88 230 0.00000E+00 M2
upbendcadjust    88 230 1.00000E+00 M2
upbendeadjust    88 230 1.00000E+00 M2
upbendfadjust    88 230 1.00000E+00 M2
sgr              88 230   0.002 M2
egr              88 230   7.272 M2
ggr              88 230   4.000 M2
sgradjust        88 230   1.000 M2
egradjust        88 230   1.000 M2
ggradjust        88 230   1.000 M2
##
## parameters: 
##   fission
##
fisbar           88 230   5.26500  1
fishw            88 230   1.00000  1
fisbaradjust     88 230   1.00000  1
fishwadjust      88 230   1.00000  1
class2width      88 230   0.20000  1
Rtransmom        88 230   0.60000  1
Rclass2mom       88 230   1.00000  1
fisbar           88 230  12.42000  2
fishw            88 230   0.60000  2
fisbaradjust     88 230   1.00000  2
fishwadjust      88 230   1.00000  2
Rtransmom        88 230   1.00000  2
Rclass2mom       88 230   1.00000  2
## General parameters:
##   level density
ldmodel        1
colenhance     y
alphald           0.06660
betald            0.25800
gammashell1       0.45900
gammashell2       0.00000
pairconstant     12.00000
pshiftconstant    0.00000
Rspincut          1.00000
Rspincutff        4.00000
cglobal         1.00000E-20
pglobal         1.00000E-20
Kph              15.00000
## General parameters:
##   photon strength function
strength        9
strengthM1      3
xscaptherm      2.67000E+03
levinger        6.50000E+00
## General parameters:
##   pre-equilibrium
M2constant        1.00000
M2limit           1.00000
M2shift           1.00000
Rpipi             1.00000
Rnunu             1.50000
Rpinu             1.00000
Rnupi             1.00000
Rgamma            2.00000
Rspincutpreeq     1.00000
Esurf            12.10659
Cstrip        n   1.00000
Cknock        n   1.00000
Cbreak        n   1.00000
Cstrip        p   1.00000
Cknock        p   1.00000
Cbreak        p   1.00000
Cstrip        d   1.00000
Cknock        d   1.00000
Cbreak        d   1.00000
Cstrip        t   1.00000
Cknock        t   1.00000
Cbreak        t   1.00000
Cstrip        h   1.00000
Cknock        h   1.00000
Cbreak        h   1.00000
Cstrip        a   1.00000
Cknock        a   1.00000
Cbreak        a   1.00000
GMRadjustE        1.00000
GMRadjustG        1.00000
GMRadjustD        1.00000
GQRadjustE        1.00000
GQRadjustG        1.00000
GQRadjustD        1.00000
LEORadjustE       1.00000
LEORadjustG       1.00000
LEORadjustD       1.00000
HEORadjustE       1.00000
HEORadjustG       1.00000
HEORadjustD       1.00000
## General parameters:
##   fission
fismodel       1
Cnubar1           1.00000
Cnubar2           1.00000
Tmadjust          1.00000
Fsadjust          1.00000
Cbarrier          1.35000
## General parameters:
##   optical model
deuteronomp    4
alphaomp       6
v1adjust      n   1.00000
v2adjust      n   1.00000
v3adjust      n   1.00000
v4adjust      n   1.00000
rvadjust      n   1.00000
avadjust      n   1.00000
w1adjust      n   1.00000
w2adjust      n   1.00000
w3adjust      n   1.00000
w4adjust      n   1.00000
rwadjust      n   1.00000
awadjust      n   1.00000
rvdadjust     n   1.00000
avdadjust     n   1.00000
d1adjust      n   1.00000
d2adjust      n   1.00000
d3adjust      n   1.00000
rwdadjust     n   1.00000
awdadjust     n   1.00000
rvsoadjust    n   1.00000
avsoadjust    n   1.00000
vso1adjust    n   1.00000
vso2adjust    n   1.00000
rwsoadjust    n   1.00000
awsoadjust    n   1.00000
wso1adjust    n   1.00000
wso2adjust    n   1.00000
rcadjust      n   1.00000
v1adjust      p   1.00000
v2adjust      p   1.00000
v3adjust      p   1.00000
v4adjust      p   1.00000
rvadjust      p   1.00000
avadjust      p   1.00000
w1adjust      p   1.00000
w2adjust      p   1.00000
w3adjust      p   1.00000
w4adjust      p   1.00000
rwadjust      p   1.00000
awadjust      p   1.00000
rvdadjust     p   1.00000
avdadjust     p   1.00000
d1adjust      p   1.00000
d2adjust      p   1.00000
d3adjust      p   1.00000
rwdadjust     p   1.00000
awdadjust     p   1.00000
rvsoadjust    p   1.00000
avsoadjust    p   1.00000
vso1adjust    p   1.00000
vso2adjust    p   1.00000
rwsoadjust    p   1.00000
awsoadjust    p   1.00000
wso1adjust    p   1.00000
wso2adjust    p   1.00000
rcadjust      p   1.00000
v1adjust      d   1.00000
v2adjust      d   1.00000
v3adjust      d   1.00000
v4adjust      d   1.00000
rvadjust      d   1.00000
avadjust      d   1.00000
w1adjust      d   1.00000
w2adjust      d   1.00000
w3adjust      d   1.00000
w4adjust      d   1.00000
rwadjust      d   1.00000
awadjust      d   1.00000
rvdadjust     d   1.00000
avdadjust     d   1.00000
d1adjust      d   1.00000
d2adjust      d   1.00000
d3adjust      d   1.00000
rwdadjust     d   1.00000
awdadjust     d   1.00000
rvsoadjust    d   1.00000
avsoadjust    d   1.00000
vso1adjust    d   1.00000
vso2adjust    d   1.00000
rwsoadjust    d   1.00000
awsoadjust    d   1.00000
wso1adjust    d   1.00000
wso2adjust    d   1.00000
rcadjust      d   1.00000
v1adjust      t   1.00000
v2adjust      t   1.00000
v3adjust      t   1.00000
v4adjust      t   1.00000
rvadjust      t   1.00000
avadjust      t   1.00000
w1adjust      t   1.00000
w2adjust      t   1.00000
w3adjust      t   1.00000
w4adjust      t   1.00000
rwadjust      t   1.00000
awadjust      t   1.00000
rvdadjust     t   1.00000
avdadjust     t   1.00000
d1adjust      t   1.00000
d2adjust      t   1.00000
d3adjust      t   1.00000
rwdadjust     t   1.00000
awdadjust     t   1.00000
rvsoadjust    t   1.00000
avsoadjust    t   1.00000
vso1adjust    t   1.00000
vso2adjust    t   1.00000
rwsoadjust    t   1.00000
awsoadjust    t   1.00000
wso1adjust    t   1.00000
wso2adjust    t   1.00000
rcadjust      t   1.00000
v1adjust      h   1.00000
v2adjust      h   1.00000
v3adjust      h   1.00000
v4adjust      h   1.00000
rvadjust      h   1.00000
avadjust      h   1.00000
w1adjust      h   1.00000
w2adjust      h   1.00000
w3adjust      h   1.00000
w4adjust      h   1.00000
rwadjust      h   1.00000
awadjust      h   1.00000
rvdadjust     h   1.00000
avdadjust     h   1.00000
d1adjust      h   1.00000
d2adjust      h   1.00000
d3adjust      h   1.00000
rwdadjust     h   1.00000
awdadjust     h   1.00000
rvsoadjust    h   1.00000
avsoadjust    h   1.00000
vso1adjust    h   1.00000
vso2adjust    h   1.00000
rwsoadjust    h   1.00000
awsoadjust    h   1.00000
wso1adjust    h   1.00000
wso2adjust    h   1.00000
rcadjust      h   1.00000
v1adjust      a   1.00000
v2adjust      a   1.00000
v3adjust      a   1.00000
v4adjust      a   1.00000
rvadjust      a   1.00000
avadjust      a   1.00000
w1adjust      a   1.00000
w2adjust      a   1.00000
w3adjust      a   1.00000
w4adjust      a   1.00000
rwadjust      a   1.00000
awadjust      a   1.00000
rvdadjust     a   1.00000
avdadjust     a   1.00000
d1adjust      a   1.00000
d2adjust      a   1.00000
d3adjust      a   1.00000
rwdadjust     a   1.00000
awdadjust     a   1.00000
rvsoadjust    a   1.00000
avsoadjust    a   1.00000
vso1adjust    a   1.00000
vso2adjust    a   1.00000
rwsoadjust    a   1.00000
awsoadjust    a   1.00000
wso1adjust    a   1.00000
wso2adjust    a   1.00000
rcadjust      a   1.00000
v1adjust      e   1.00000
v2adjust      e   1.00000
v3adjust      e   1.00000
v4adjust      e   1.00000
rvadjust      e   1.00000
avadjust      e   1.00000
w1adjust      e   1.00000
w2adjust      e   1.00000
w3adjust      e   1.00000
w4adjust      e   1.00000
rwadjust      e   1.00000
awadjust      e   1.00000
rvdadjust     e   1.00000
avdadjust     e   1.00000
d1adjust      e   1.00000
d2adjust      e   1.00000
d3adjust      e   1.00000
rwdadjust     e   1.00000
awdadjust     e   1.00000
rvsoadjust    e   1.00000
avsoadjust    e   1.00000
vso1adjust    e   1.00000
vso2adjust    e   1.00000
rwsoadjust    e   1.00000
awsoadjust    e   1.00000
wso1adjust    e   1.00000
wso2adjust    e   1.00000
rcadjust      e   1.00000
## General parameters:
##   resonance parameters
## Z   A     S0        R      xs(therm)    D0         a         P        Sn
##  92 238 3.557E-01 4.565E+00 2.670E+03 5.616E+01 2.994E+01 7.762E-01 4.806E+00
